,Atlanta,Bellevue,Chicago,Dallas,Denver,Indianapolis,New York,San Francisco,Seattle,The Ranch,postal_code,state,latitude,longitude
38,122.2708959,343.194606,113.3064501,213.0087655,242.4638136,104.6229517,22.92341354,373.1126758,343.1951325,373.0868975,1440,Massachusetts,42.5738753,-71.9945679
39,124.9348694,345.7271475,116.2672466,215.979056,245.4234421,107.6485232,25.22965503,375.9973743,345.7276735,375.9909971,1450,Massachusetts,42.6127561,-71.5767102
40,124.2731939,346.1651469,116.3152767,215.6003173,245.4723192,107.487625,24.43460019,376.1510305,346.1656733,376.120896,1451,Massachusetts,42.500915,-71.58315
41,123.3905476,344.9382168,115.0517093,214.4884924,244.2089461,106.2726255,23.7200116,374.8806822,344.9387432,374.8511198,1453,Massachusetts,42.5259074,-71.7564733
42,125.1507803,346.6925453,117.0621346,216.4727564,246.2194923,108.3109376,25.28594038,376.8494523,346.6930714,376.8310514,1460,Massachusetts,42.5424814,-71.4738254
43,123.7290964,344.762011,115.0612155,214.6975889,244.2184223,106.3808949,24.12668057,374.8406971,344.7625372,374.8224039,1462,Massachusetts,42.5782464,-71.749047
44,125.2398923,345.4715309,116.2079177,216.1352769,245.3615862,107.6952249,25.61295524,375.8823073,345.4720568,375.8878052,1463,Massachusetts,42.669315,-71.57888
45,122.5864431,343.8334289,113.9077185,213.4767732,243.0650506,105.1704011,23.10098323,373.731993,343.8339555,373.7025906,1473,Massachusetts,42.546635,-71.913725
46,124.3544679,344.3768025,115.0386339,215.0631506,244.1922079,106.551506,24.8999194,374.71735,344.3773286,374.7208805,1474,Massachusetts,42.6803992,-71.741176
47,122.6032763,342.371121,112.8366897,212.9892475,241.9909481,104.3700044,23.53206455,372.5390803,342.3716474,372.5356183,1475,Massachusetts,42.685515,-72.04844
48,121.1319367,345.7689042,114.7645615,212.9744341,243.8947429,105.387661,21.14204586,374.8610865,345.7694314,374.7621354,1501,Massachusetts,42.2084918,-71.8399415
49,119.9353984,345.1089154,113.8039143,211.8044883,242.9214376,104.3069646,19.96709324,373.955235,345.1094428,373.839188,1507,Massachusetts,42.1467457,-71.9833865
50,123.2104685,345.8503229,115.6513065,214.6515952,244.8050888,106.6715266,23.34883673,375.5682303,345.8508495,375.5180772,1510,Massachusetts,42.4193741,-71.6862046
51,118.9792083,344.3863817,112.8904054,210.8035767,241.9996932,103.331628,19.06426855,373.0722529,344.3869092,372.9460233,1518,Massachusetts,42.1162665,-72.1154412
52,122.0228423,346.7628761,115.8562025,214.0115368,244.9877495,106.4774159,21.95681985,375.9425105,346.7634032,375.8471793,1519,Massachusetts,42.205405,-71.68841
53,121.8131725,345.0062693,114.4644527,213.2600196,243.6124599,105.3606658,21.99951387,374.4513294,345.0067963,374.3825224,1520,Massachusetts,42.3537891,-71.860525
54,123.3611438,345.7825922,115.662251,214.7485669,244.8172018,106.7244187,23.52250028,375.559483,345.7831187,375.514179,1523,Massachusetts,42.441772,-71.6817513
55,121.5406927,346.3711908,115.3749476,213.4990152,244.5036939,105.9709594,21.4949487,375.4759851,346.3717179,375.3760609,1527,Massachusetts,42.19286,-71.75738
56,122.914857,346.554485,116.0538754,214.6511611,245.2001627,106.8887943,22.92423729,376.0491539,346.5550117,375.9792016,1532,Massachusetts,42.31991,-71.643765
57,121.9710055,347.2502634,116.1998586,214.1308716,245.3232802,106.7234106,21.85451364,376.3209421,347.2507905,376.2154916,1534,Massachusetts,42.1520371,-71.6490285
58,120.036906,343.9106907,112.942375,211.4817968,242.0792211,103.6822109,20.30165788,373.011577,343.911218,372.9193938,1535,Massachusetts,42.2725944,-72.0840998
59,122.0365902,346.4906827,115.658591,213.932455,244.7939534,106.3314267,22.00338237,375.726191,346.4912097,375.6361232,1536,Massachusetts,42.2334831,-71.7116077
60,122.2739812,344.4809274,114.2595003,213.4485482,243.4143308,105.3424336,22.60683824,374.1649272,344.4814541,374.1165736,1541,Massachusetts,42.4524217,-71.8760554
61,121.4053088,344.3248215,113.794247,212.7069063,242.9436769,104.7327125,21.69734184,373.770587,344.3253483,373.7040637,1543,Massachusetts,42.3762931,-71.9508782
62,122.0637961,346.0822828,115.3650057,213.8185499,244.5056052,106.116717,22.08718011,375.4033016,346.0828098,375.3212641,1545,Massachusetts,42.276145,-71.74611
63,121.8718204,346.8879871,115.8905247,213.932828,245.0176392,106.4593906,21.78512313,375.9970848,346.8885142,375.8958195,1560,Massachusetts,42.1771878,-71.6880648
64,120.4182748,344.6387102,113.6383089,212.0298965,242.7719076,104.3228415,20.56583873,373.7221658,344.6392374,373.6262268,1562,Massachusetts,42.24278,-71.99157
65,122.250635,347.3745648,116.4017079,214.3939477,245.5284703,106.9582586,22.13467103,376.5081018,347.3750919,376.4071756,1568,Massachusetts,42.1693598,-71.6181411
66,122.8242811,346.9689317,116.3254235,214.7162893,245.4664915,107.067946,22.77605268,376.3572174,346.9694585,376.2775784,1581,Massachusetts,42.26986,-71.61324
67,122.2090397,345.5348215,115.0154463,213.7512975,244.1630954,105.8946797,22.32913637,375.0033155,345.5353483,374.9346225,1583,Massachusetts,42.34447,-71.78502
68,121.5038872,345.5533506,114.7494845,213.197815,243.888299,105.4854066,21.57116345,374.8009256,345.5538775,374.7148534,1602,Massachusetts,42.268525,-71.83298
69,121.6971423,345.8873355,115.0749333,213.4625802,244.2126059,105.7890473,21.72574159,375.1318412,345.8878625,375.0444403,1604,Massachusetts,42.256475,-71.789435
70,121.9765585,345.6221952,114.9878777,213.5959768,244.1321497,105.8052415,22.0653446,375.0026879,345.622722,374.9268102,1606,Massachusetts,42.3115753,-71.7935094
71,121.5375913,345.9388676,115.0506327,213.3530557,244.1852342,105.7237859,21.54865561,375.1243892,345.9393947,375.0321976,1607,Massachusetts,42.23467,-71.7961
72,121.6288705,345.707898,114.9141275,213.3485938,244.0529286,105.6470197,21.68018512,374.9650517,345.708425,374.8792266,1609,Massachusetts,42.2667,-71.810315
73,121.1971379,344.7758996,114.0478126,212.6938715,243.1909805,104.863087,21.3793394,374.0740147,344.7764266,373.9944427,1612,Massachusetts,42.311275,-71.92454
74,124.2443667,348.1508357,117.7654554,216.2333409,246.9119255,108.574791,24.14199418,377.7527149,348.1513623,377.6860241,1701,Massachusetts,42.30394,-71.407545
75,124.0707212,348.2146545,117.7433143,216.1161237,246.8871967,108.5072416,23.95587749,377.750639,348.2151812,377.6785706,1702,Massachusetts,42.279215,-71.41429
76,124.6684903,346.8138765,116.9530812,216.1300001,246.1098094,108.0857338,24.75142368,376.7998581,346.8144027,376.7676357,1719,Massachusetts,42.4797844,-71.4967861
77,124.7782872,346.9687229,117.1115237,216.2685412,246.2682039,108.2377272,24.84510348,376.9593802,346.9692493,376.9270257,1720,Massachusetts,42.4763296,-71.4751148
78,123.6660281,347.9915101,117.4174092,215.7213615,246.5584976,108.1420139,23.55394512,377.4450867,347.9920369,377.3672689,1721,Massachusetts,42.2583566,-71.4628334
79,126.0341428,348.1722205,118.5063208,217.6633412,247.6635295,109.6605303,26.01528432,378.3219257,348.1727466,378.298205,1730,Massachusetts,42.491665,-71.2785
80,123.7467217,346.2861083,116.1898817,215.2226218,245.3446896,107.2369902,23.85023598,376.0875228,346.2866349,376.0425115,1740,Massachusetts,42.4337194,-71.6092011
81,125.8272881,347.55241,117.9690062,217.2949514,247.1263769,109.194534,25.87642051,377.7557009,347.5529361,377.7381799,1741,Massachusetts,42.5304099,-71.3486695
82,125.4088561,347.8342032,118.0032121,217.055249,247.159643,109.0966305,25.39658812,377.8555401,347.8347294,377.8228124,1742,Massachusetts,42.458535,-71.35298
83,123.6433808,347.5836635,117.10654,215.5696334,246.2515139,107.8998233,23.56867035,377.108131,347.5841902,377.0371901,1745,Massachusetts,42.296155,-71.50051373
84,123.5799516,348.4826256,117.7473473,215.8131899,246.8812773,108.3671993,23.42903578,377.8152085,348.4831524,377.7263175,1746,Massachusetts,42.20057,-71.425805
85,122.4813894,348.0458584,116.9925026,214.7970911,246.1131435,107.4744784,22.32497855,377.1220343,348.0463855,377.0144424,1747,Massachusetts,42.1273924,-71.5427152
86,123.1467392,347.7652984,117.0442585,215.2344298,246.180624,107.707407,23.03319084,377.1015211,347.7658252,377.0152255,1748,Massachusetts,42.22567,-71.51981
87,123.7694715,346.727038,116.5242266,215.3871404,245.6769411,107.4962922,23.80725783,376.4526514,346.7275645,376.4002632,1749,Massachusetts,42.3933,-71.56796
88,123.6478799,347.0686415,116.7275445,215.4035642,245.8769736,107.6142336,23.63242987,376.6922855,347.0691682,376.6307899,1752,Massachusetts,42.34713,-71.546
89,124.6587271,347.308409,117.3121424,216.2858826,246.4673064,108.3537895,24.67055173,377.1982582,347.3089354,377.1568906,1754,Massachusetts,42.4305747,-71.4530694
90,122.2866909,348.0580678,116.9260386,214.6462268,246.0424635,107.3674491,22.12437378,377.0714704,348.0585949,376.9589189,1756,Massachusetts,42.1055378,-71.5555981
91,122.6832857,348.1410054,117.1420532,214.9886905,246.2651305,107.6467963,22.52699754,377.2614713,348.1415323,377.1570445,1757,Massachusetts,42.139355,-71.51993
92,124.5015567,348.629547,118.2213519,216.5941279,247.3662768,108.9952351,24.37034555,378.2191311,348.6300736,378.1499381,1760,Massachusetts,42.2838544,-71.3469841
93,124.1518871,348.6547771,118.1008809,216.3241841,247.2411513,108.8019339,24.0074428,378.1313131,348.6553038,378.0531649,1770,Massachusetts,42.2442057,-71.369771
94,123.3749663,347.5436839,116.9701826,215.3431528,246.1122813,107.7179224,23.29177632,376.992827,347.5442107,376.9161048,1772,Massachusetts,42.271675,-71.52314
95,125.6753228,348.24498,118.4125669,217.4019314,247.5687498,109.4840232,25.62950549,378.2703897,348.2455062,378.236665,1773,Massachusetts,42.4464492,-71.2974477
96,124.3841966,346.9427921,116.9319438,215.946904,246.0872366,107.985711,24.42967019,376.8170744,346.9433187,376.7756625,1775,Massachusetts,42.437215,-71.50523
97,124.4869784,347.8292004,117.6256846,216.3208294,246.7769564,108.5401482,24.4271627,377.5673637,347.8297269,377.5124072,1776,Massachusetts,42.3613517,-71.4187883
98,124.5986991,348.3380837,118.0453539,216.5763159,247.1938771,108.8903839,24.49446204,378.0136065,348.3386103,377.9520963,1778,Massachusetts,42.32303,-71.3657499
99,126.7172757,349.07889,119.4476946,218.5030323,248.6047963,110.5715129,26.63589904,379.2662104,349.079416,379.2425511,1801,Massachusetts,42.47487,-71.14927
100,126.6000238,348.6106353,119.0586078,218.2569218,248.2159789,110.243728,26.56067193,378.8511744,348.6111613,378.8331947,1803,Massachusetts,42.508625,-71.199255
101,127.7624018,348.3426894,119.3483154,219.0932284,248.5010499,110.8058951,27.8210751,378.9910127,348.343215,379.0059779,1810,Massachusetts,42.658345,-71.141065
102,126.5583823,348.3522714,118.8534315,218.1391878,248.0107712,110.0768911,26.54642745,378.6290805,348.3527974,378.614779,1821,Massachusetts,42.52961,-71.22528
103,126.1946937,347.2646803,117.9115791,217.4917427,247.0678124,109.2603467,26.31017727,377.6348631,347.2652062,377.6313893,1824,Massachusetts,42.5973023,-71.3487398
104,126.7313164,347.106111,118.0207552,217.8654414,247.1735039,109.5022075,26.91004051,377.6704486,347.1066367,377.6827576,1826,Massachusetts,42.66943,-71.32545
105,125.7956958,346.0596326,116.8687252,216.7736922,246.0219407,108.3578003,26.0942344,376.5319569,346.0601586,376.5403941,1827,Massachusetts,42.67153,-71.486275
106,128.7953605,348.2114235,119.6917531,219.8710737,248.8331997,111.371318,28.93952528,379.2007088,348.2119488,379.2429501,1830,Massachusetts,42.780781,-71.0802643
107,128.6901638,348.1706161,119.6175635,219.7740105,248.7599066,111.2843275,28.83353453,379.1353804,348.1711414,379.1758191,1832,Massachusetts,42.77359,-71.091355
108,129.0327073,349.0272265,120.3778722,220.3277672,249.5245129,111.9560427,29.07619431,379.9355948,349.0277518,379.9688672,1833,Massachusetts,42.726275,-70.98977
109,129.0082123,348.6323001,120.0843022,220.1787829,249.2274833,111.7288086,29.10384372,379.6076572,348.6328254,379.6474626,1834,Massachusetts,42.76234,-71.02715
110,128.7253812,348.2869962,119.7160716,219.840359,248.8591776,111.3686114,28.8533402,379.240709,348.2875215,379.2799064,1835,Massachusetts,42.765995,-71.07832
111,127.8558274,348.0739211,119.1937857,219.0790262,248.3440535,110.7177393,27.95857405,378.8014687,348.0744466,378.8235293,1843,Massachusetts,42.6945,-71.15875
112,127.8385092,347.7476158,118.9512827,218.957556,248.099195,110.5307298,27.99011286,378.5310497,347.7481412,378.5585528,1844,Massachusetts,42.7244161,-71.1895373
113,128.0296425,348.2194579,119.3721075,219.2651169,248.5219186,110.9032796,28.12232336,378.9728905,348.2199834,378.9965253,1845,Massachusetts,42.698745,-71.13336
114,126.7811693,347.2876754,118.1732285,217.9652645,247.3266526,109.6315462,26.93333877,377.8333671,347.2882012,377.8436268,1850,Massachusetts,42.657111,-71.3054694
115,126.5289029,347.2653497,118.0514156,217.7574652,247.2062003,109.4648948,26.66713215,377.7379025,347.2658755,377.7424793,1851,Massachusetts,42.63259,-71.3252
116,126.680849,347.3534979,118.1789117,217.9073739,247.3332695,109.6059234,26.81547685,377.8561281,347.3540237,377.8627885,1852,Massachusetts,42.64011,-71.306545
117,126.6327234,347.2238936,118.0647794,217.826199,247.2187938,109.5058616,26.78488792,377.7360236,347.2244194,377.743847,1854,Massachusetts,42.6475929,-71.3216706
118,129.5255642,348.4808369,120.1976529,220.5402323,249.3320007,111.9682745,29.67743119,379.6428063,348.4813621,379.6978039,1860,Massachusetts,42.832075,-71.00453
119,126.5141773,347.7010783,118.3616748,217.889841,247.5180508,109.6937309,26.58520421,378.087338,347.7016041,378.0837293,1862,Massachusetts,42.5886465,-71.2868647
120,126.2280462,346.9092565,117.6671286,217.4003331,246.8219424,109.0865426,26.40380358,377.3561386,346.9097825,377.3598393,1863,Massachusetts,42.635285,-71.378605
121,127.5250056,348.8240334,119.5968778,219.0622958,248.7529916,110.9222314,27.50941912,379.3084016,348.8245591,379.3089262,1864,Massachusetts,42.58591,-71.114625
122,127.227527,349.1531238,119.7119186,218.9331174,248.8692567,110.920917,27.16194058,379.4833565,349.1536496,379.4707033,1867,Massachusetts,42.5218163,-71.1063808
123,126.974857,348.3483365,119.02315,218.4690063,248.179761,110.3278502,26.98646084,378.7538919,348.3488623,378.7497311,1876,Massachusetts,42.5742,-71.196165
124,126.208393,346.4725386,117.3417686,217.2393123,246.4945007,108.8363461,26.4604581,376.9946728,346.4730645,377.0056975,1879,Massachusetts,42.67536,-71.41974
125,127.3164153,349.4505987,119.9645639,219.1006279,249.1219389,111.1374023,27.22687121,379.7512992,349.4511246,379.7353758,1880,Massachusetts,42.50183,-71.07364
126,125.8846539,346.7431038,117.4030701,217.0723774,246.5588411,108.7857638,26.06388885,377.1157251,346.7436298,377.1141195,1886,Massachusetts,42.61508,-71.41776
127,126.9972954,348.6443898,119.247328,218.5838766,248.4044425,110.5031716,26.97459403,379.0007,348.6449156,378.9917199,1887,Massachusetts,42.547505,-71.168075
128,126.6990766,349.2617385,119.5733916,218.548058,248.7301263,110.6609449,26.60054894,379.4084417,349.2622646,379.3810052,1890,Massachusetts,42.4548235,-71.134361
129,127.8654725,350.4483654,120.9147157,219.8604818,250.0718265,112.0147852,27.72144915,380.7262215,350.4488914,380.705335,1901,Massachusetts,42.46103,-70.94634
130,127.9540804,350.4691351,120.9662426,219.9377295,250.1234591,112.0796092,27.81141441,380.7703038,350.4696611,380.7511863,1902,Massachusetts,42.46842,-70.938165
131,127.9247905,350.3065882,120.836367,219.8620047,249.9936924,111.973129,27.79152929,380.6301293,350.307114,380.6132871,1904,Massachusetts,42.4815382,-70.9545637
132,127.7445479,350.3129173,120.7667317,219.7205393,249.9238296,111.8677584,27.60521725,380.5796591,350.3134432,380.5583268,1905,Massachusetts,42.461656,-70.9669109
133,128.1082314,350.5788536,121.1092529,220.0958128,250.2665402,112.2326054,27.96351102,380.9063391,350.5793795,380.8889459,1907,Massachusetts,42.473915,-70.917475
134,127.77414,350.7071666,121.0650255,219.8710039,250.2213737,112.1014083,27.61367851,380.9066918,350.7076926,380.8788219,1908,Massachusetts,42.425335,-70.930195
135,130.072169,348.8392593,120.6889271,221.0926441,249.8193566,112.4991547,30.20621915,380.1009594,348.8397843,380.1626861,1913,Massachusetts,42.8552238,-70.9335767
136,128.7514805,350.4845283,121.3076377,220.577608,250.4642718,112.5709686,28.63373757,381.0284141,350.4850538,381.0283578,1915,Massachusetts,42.55209,-70.8797449
137,128.6323479,349.2567058,120.373278,220.0843597,249.5252475,111.8336309,28.62541107,379.9988601,349.2572314,380.0183082,1921,Massachusetts,42.66111,-70.99746
138,129.4674373,349.1871579,120.6775912,220.725824,249.8208445,112.3100497,29.51564576,380.198414,349.187683,380.2392891,1922,Massachusetts,42.7568393,-70.944674
139,128.4860138,350.0722042,120.8995618,220.233019,250.0559567,112.1857958,28.39070148,380.6136922,350.0727297,380.6147509,1923,Massachusetts,42.56481,-70.93518
140,129.7339047,350.7559864,121.9143817,221.4473834,251.067459,113.3165897,29.63155181,381.54978,350.7565118,381.5685577,1929,Massachusetts,42.6300362,-70.7855589
141,130.385211,351.5955177,122.7901878,222.2359301,251.9436298,114.1663325,30.24654489,382.4274918,351.5960429,382.4466405,1930,Massachusetts,42.61576,-70.66482
142,129.6503623,350.1762822,121.4635643,221.1934534,250.6135383,112.9535186,29.59577469,381.0555864,350.1768074,381.0829321,1938,Massachusetts,42.67876,-70.843035
143,127.7853743,349.8015633,120.4128657,219.5877091,249.5701923,111.6131163,27.68479385,380.179364,349.8020891,380.1683935,1940,Massachusetts,42.5169706,-71.0091185
144,129.547585,351.0722375,122.0631681,221.4008054,251.2187279,113.3734738,29.41594436,381.7477408,351.072763,381.7562001,1944,Massachusetts,42.57849,-70.770935
145,128.656246,350.8511588,121.532682,220.619837,250.6900145,112.7123742,28.51131276,381.2948988,350.8516845,381.285798,1945,Massachusetts,42.505245,-70.85426
146,128.1606059,349.4572971,120.3199061,219.7744681,249.4756031,111.6538517,28.10814646,380.0164128,349.4578228,380.0208085,1949,Massachusetts,42.5910824,-71.0129923
147,130.1826253,349.4217411,121.1514934,221.3713306,250.2878392,112.877998,30.24237153,380.6074932,349.4222663,380.6613862,1950,Massachusetts,42.809965,-70.87305
148,130.1837719,349.586244,121.2692465,221.4259619,250.4075532,112.9664339,30.22256827,380.7412335,349.5867691,380.7921803,1951,Massachusetts,42.793923,-70.8581319
149,128.3298731,350.3060431,121.0035148,220.1843338,250.1607127,112.2180459,28.21030279,380.7545043,350.306569,380.7474979,1960,Massachusetts,42.524855,-70.92564
150,130.8642177,351.7052322,123.0709379,222.6527035,252.2215494,114.5182278,30.73335051,382.6632525,351.7057575,382.6919978,1966,Massachusetts,42.6561197,-70.62082
151,129.6080513,349.7738892,121.1574205,221.0290936,250.304592,112.7113942,29.59345615,380.7169501,349.7744145,380.7505927,1969,Massachusetts,42.7140595,-70.8820038
152,128.4851404,350.5364683,121.2344303,220.3822915,250.3916763,112.4375417,28.3546964,380.9883197,350.536994,380.9808515,1970,Massachusetts,42.51844,-70.89421
153,129.1100977,350.2194758,121.2667631,220.7774375,250.4209136,112.6459772,29.02769255,380.9246011,350.2200012,380.9380839,1982,Massachusetts,42.61679,-70.877635
154,128.7948078,349.6782492,120.7449781,220.3509321,249.8982787,112.1608344,28.74999742,380.3900282,349.6787747,380.405747,1983,Massachusetts,42.63681,-70.948245
155,129.0034467,350.1999178,121.2079385,220.6862161,250.3625888,112.5702854,28.91830494,380.8760152,350.2004433,380.8872727,1984,Massachusetts,42.6073467,-70.8869699
156,129.4921255,348.7160268,120.3512748,220.5910072,249.4890264,112.0731631,29.6065954,379.82364,348.7165519,379.8736054,1985,Massachusetts,42.805588,-70.9855251
157,122.250598,348.8210911,117.4827758,214.8652659,246.5839747,107.7810283,22.06190968,377.6753096,348.8216183,377.547823,2019,Massachusetts,42.025575,-71.49187
158,125.025525,350.4422366,119.7668682,217.5965307,248.8979363,110.3195918,24.83497454,379.8422204,350.4427634,379.7523486,2021,Massachusetts,42.158195,-71.151385
159,127.5962049,352.3416695,122.1828678,220.2498745,251.3278486,112.8947506,27.41004176,382.1654997,352.3421957,382.1029173,2025,Massachusetts,42.2407002,-70.8015588
160,125.3596975,349.9306987,119.5220963,217.6984652,248.6643584,110.2307434,25.18185519,379.5342918,349.9312253,379.4620385,2026,Massachusetts,42.24538,-71.171585
161,124.6988861,349.2501636,118.7577639,216.9526692,247.8987703,109.459236,24.53564536,378.7811081,349.2506903,378.7053232,2030,Massachusetts,42.2430775,-71.2784304
162,124.6249938,350.0058566,119.2867717,217.1375525,248.4171853,109.8391866,24.43653248,379.3668951,350.0063834,379.2753574,2032,Massachusetts,42.15944,-71.218035
163,123.9480827,350.2307957,119.1891359,216.6704449,248.3028101,109.5696175,23.75888594,379.3372812,350.2313227,379.2250513,2035,Massachusetts,42.064475,-71.24763
164,123.1163098,349.1601312,118.0698692,215.6639069,247.1846683,108.4779403,22.92921558,378.217522,349.1606583,378.1048706,2038,Massachusetts,42.08366,-71.4001
165,126.9303512,351.5552837,121.3414061,219.469677,250.4862991,112.0647787,26.73966496,381.3278234,351.55581,381.2636889,2043,Massachusetts,42.24934,-70.917465
